ID;Name;MW;SMILES
DB00859;Penicillamine;149.211;[H][C@](N)(C(O)=O)C(C)(C)S
DB00860;Prednisolone;360.444;[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00861;Diflunisal;250.1976;OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1
DB00862;Vardenafil;488.603;CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1
DB00863;Ranitidine;314.4;CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O
DB00864;Tacrolimus;804.0182;CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC
DB00865;Benzphetamine;239.3553;C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1
DB00867;Ritodrine;287.359;C[C@@H](NCCC1=CC=C(O)C=C1)[C@@H](O)C1=CC=C(O)C=C1
DB00868;Benzonatate;603.7419;CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
DB00869;Dorzolamide;324.44;CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
DB00870;Suprofen;260.308;CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
DB00871;Terbutaline;225.2842;CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1
DB00872;Conivaptan;498.5744;CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1
DB00873;Loteprednol;394.889;[H][C@@]12CC[C@](O)(C(=O)OCCl)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00874;Guaifenesin;198.2158;COC1=CC=CC=C1OCC(O)CO
DB00875;Flupentixol;434.52;[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F
DB00876;Eprosartan;424.513;CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O
DB00877;Sirolimus;914.187;[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
DB00878;Chlorhexidine;505.447;ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1
DB00879;Emtricitabine;247.247;[H][C@@]1(CO)O[C@@]([H])(CS1)N1C=C(F)C(=N)N=C1O
DB00880;Chlorothiazide;295.723;NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1
DB00881;Quinapril;438.5161;CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O
DB00882;Clomifene;405.96;CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1
DB00883;Isosorbide dinitrate;236.1363;[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O
DB00884;Risedronic acid;283.1123;OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O
DB00885;Pemirolast;228.2101;CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1
DB00887;Bumetanide;364.416;CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O
DB00888;Mechlorethamine;156.054;CN(CCCl)CCCl
DB00889;Granisetron;312.417;CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2
DB00890;Dienestrol;266.34;[H]\C(C)=C(/C(=C(\[H])C)/C1=CC=C(O)C=C1)\C1=CC=C(O)C=C1
DB00891;Sulfapyridine;249.289;NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
DB00892;Oxybuprocaine;308.4158;CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC
DB00894;Testolactone;300.3921;[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]
DB00895;Benzylpenicilloyl polylysine;626.765;[H]N[C@H](CCCCN)C(O)=O.[H]N[C@H](CCCCNC(=O)C(NC(=O)CC1=CC=CC=C1)[C@]1([H])N[C@@H](C(O)=O)C(C)(C)S1)C(O)=O
DB00896;Rimexolone;370.533;[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00897;Triazolam;343.21;CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
DB00898;Ethanol;46.0684;CCO
DB00899;Remifentanil;376.4467;CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC
DB00900;Didanosine;236.2273;OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O
DB00902;Methdilazine;296.43;CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1
DB00903;Etacrynic acid;303.138;CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1
DB00904;Ondansetron;293.363;CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
DB00905;Bimatoprost;415.5656;CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1
DB00906;Tiagabine;375.548;CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1
DB00907;Cocaine;303.3529;[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C
DB00908;Quinidine;324.4168;[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1
DB00909;Zonisamide;212.226;NS(=O)(=O)CC1=NOC2=CC=CC=C12
DB00910;Paricalcitol;416.6365;[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O
DB00911;Tinidazole;247.272;CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O
DB00912;Repaglinide;452.5857;CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O
DB00913;Anileridine;352.4699;CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1
DB00914;Phenformin;205.2596;NC(=N)NC(=N)NCCC1=CC=CC=C1
DB00915;Amantadine;151.2487;NC12CC3CC(CC(C3)C1)C2
DB00916;Metronidazole;171.154;CC1=NC=C(N1CCO)[N+]([O-])=O
DB00917;Dinoprostone;352.4651;CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
DB00918;Almotriptan;335.464;CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2
DB00919;Spectinomycin;332.3496;[H][C@@]12O[C@H](C)CC(=O)[C@]1(O)O[C@]1([H])[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@@]1([H])O2
DB00920;Ketotifen;309.425;CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12
DB00921;Buprenorphine;467.6401;CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4
DB00922;Levosimendan;280.2847;C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1
DB00923;Ceforanide;519.554;[H][C@]12SCC(CSC3=NN=NN3CC(O)=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1CN)C(O)=O
DB00924;Cyclobenzaprine;275.3874;CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12
DB00925;Phenoxybenzamine;303.826;CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1
DB00927;Famotidine;337.445;NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1
DB00928;Azacitidine;244.2047;NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
DB00929;Misoprostol;382.5341;CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
DB00931;Metacycline;442.424;[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C
DB00932;Tipranavir;602.664;[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O
DB00933;Mesoridazine;386.574;CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2
DB00934;Maprotiline;277.4033;CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21
DB00935;Oxymetazoline;260.3746;CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C
DB00936;Salicylic acid;138.122;OC(=O)C1=CC=CC=C1O
DB00937;Diethylpropion;205.2961;CCN(CC)C(C)C(=O)C1=CC=CC=C1
DB00938;Salmeterol;415.5656;OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1
DB00939;Meclofenamic acid;296.149;CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1
DB00940;Methantheline;340.436;CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12
DB00941;Hexafluronium;502.745;C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2
DB00942;Cycrimine;287.4397;OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1
DB00943;Zalcitabine;211.2178;NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1
DB00944;Demecarium;556.7797;CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
DB00945;Acetylsalicylic acid;180.1574;CC(=O)OC1=CC=CC=C1C(O)=O
DB00946;Phenprocoumon;280.3178;CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
DB00947;Fulvestrant;606.78;[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]
DB00948;Mezlocillin;539.582;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C1=O)S(C)(=O)=O)C1=CC=CC=C1)C(O)=O
DB00949;Felbamate;238.2399;NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
DB00950;Fexofenadine;501.6564;CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB00951;Isoniazid;137.1393;NNC(=O)C1=CC=NC=C1
DB00952;Naratriptan;335.464;CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
DB00953;Rizatriptan;269.3449;CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2
DB00955;Netilmicin;475.587;CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
DB00956;Hydrocodone;299.3642;[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
DB00957;Norgestimate;369.4971;[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O
DB00958;Carboplatin;371.254;[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H]
DB00959;Methylprednisolone;374.4706;[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
DB00960;Pindolol;248.3208;CC(C)NCC(O)COC1=CC=CC2=C1C=CN2
DB00961;Mepivacaine;246.348;CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
DB00962;Zaleplon;305.3339;CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N
DB00963;Bromfenac;334.165;NC1=C(CC(O)=O)C=CC=C1C(=O)C1=CC=C(Br)C=C1
DB00964;Apraclonidine;245.109;NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1
DB00966;Telmisartan;514.6169;CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O
DB00967;Desloratadine;310.821;ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1
DB00968;Methyldopa;211.2145;C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O
DB00969;Alosetron;294.351;CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2
DB00970;Dactinomycin;1255.417;[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C
DB00971;Selenium Sulfide;143.09;S=[Se]=S
DB00972;Azelastine;381.898;CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O
DB00973;Ezetimibe;409.4252;[H][C@]1(CC[C@H](O)C2=CC=C(F)C=C2)C(=O)N(C2=CC=C(F)C=C2)[C@]1([H])C1=CC=C(O)C=C1
DB00974;Edetic acid;292.2426;OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
DB00975;Dipyridamole;504.6256;OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1
DB00976;Telithromycin;812.018;[H][C@@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CC=CN=C1
DB00977;Ethinylestradiol;296.4034;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DB00978;Lomefloxacin;351.3479;CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12
DB00979;Cyclopentolate;291.3853;CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1
DB00980;Ramelteon;259.3434;CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2
DB00981;Physostigmine;275.3461;[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
DB00982;Isotretinoin;300.4351;C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O
DB00983;Formoterol;344.4049;COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1
DB00984;Nandrolone phenpropionate;406.5571;[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB00985;Dimenhydrinate;469.97;CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
DB00986;Glycopyrronium;318.4305;C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1
DB00987;Cytarabine;243.2166;NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
DB00988;Dopamine;153.1784;NCCC1=CC(O)=C(O)C=C1
DB00989;Rivastigmine;250.3367;CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C
DB00990;Exemestane;296.4034;[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C
DB00991;Oxaprozin;293.3166;OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
DB00992;Methyl aminolevulinate;145.1564;COC(=O)CCC(=O)CN
DB00993;Azathioprine;277.263;CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O
DB00995;Auranofin;678.48;CC[P+](CC)(CC)[Au-]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
DB00996;Gabapentin;171.2368;NCC1(CC(O)=O)CCCCC1
DB00997;Doxorubicin;543.5193;COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
DB00998;Frovatriptan;243.3043;CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O
DB00999;Hydrochlorothiazide;297.739;NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
DB01000;Cyclacillin;341.426;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1(N)CCCCC1)C(O)=O
DB01001;Albuterol;239.3107;CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1
DB01002;Levobupivacaine;288.4277;CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
DB01003;Cromoglicic acid;468.3665;OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O
DB01004;Ganciclovir;255.2306;NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1
DB01005;Hydroxyurea;76.0547;NC(=O)NO
DB01006;Letrozole;285.3027;N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N
DB01007;Tioconazole;387.711;ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1
DB01008;Busulfan;246.302;CS(=O)(=O)OCCCCOS(C)(=O)=O
DB01009;Ketoprofen;254.2806;CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1
DB01010;Edrophonium;166.2401;CC[N+](C)(C)C1=CC(O)=CC=C1
DB01011;Metyrapone;226.2738;CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1
DB01012;Cinacalcet;357.412;C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12
DB01013;Clobetasol propionate;466.97;[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB01014;Balsalazide;357.3175;OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O
DB01015;Sulfamethoxazole;253.278;CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
DB01016;Glyburide;494.004;COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
DB01017;Minocycline;457.4764;[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
DB01018;Guanfacine;246.093;NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl
DB01019;Bethanechol;161.2221;CC(C[N+](C)(C)C)OC(N)=O
DB01020;Isosorbide mononitrate;191.1388;[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O
DB01021;Trichlormethiazide;380.656;NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl
DB01022;Phylloquinone;450.6957;CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
DB01023;Felodipine;384.254;CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC
DB01024;Mycophenolic acid;320.3371;COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C
DB01025;Amlexanox;298.2934;CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1
DB01026;Ketoconazole;531.431;CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
DB01028;Methoxyflurane;164.966;COC(F)(F)C(Cl)Cl
DB01029;Irbesartan;428.5294;CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1
DB01030;Topotecan;421.4458;CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O
DB01031;Ethinamate;167.205;NC(=O)OC1(CCCCC1)C#C
DB01032;Probenecid;285.359;CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
DB01033;Mercaptopurine;152.177;S=C1N=CNC2=C1NC=N2
DB01035;Procainamide;235.3253;CCN(CC)CCNC(=O)C1=CC=C(N)C=C1
DB01036;Tolterodine;325.4876;CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C
DB01037;Selegiline;187.286;C[C@H](CC1=CC=CC=C1)N(C)CC#C
DB01039;Fenofibrate;360.831;CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
DB01041;Thalidomide;258.2295;O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12
DB01042;Melphalan;305.2;N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O
DB01043;Memantine;179.3018;CC12CC3CC(C)(C1)CC(N)(C3)C2
DB01044;Gatifloxacin;375.3941;COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1
DB01045;Rifampin;822.9402;CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C
DB01046;Lubiprostone;390.468;[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC
DB01047;Fluocinonide;494.5249;[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O
DB01048;Abacavir;286.3323;NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1
DB01050;Ibuprofen;206.2808;CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
DB01051;Novobiocin;612.6243;CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C
DB01053;Benzylpenicillin;334.39;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O
DB01054;Nitrendipine;360.3612;CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC
DB01056;Tocainide;192.2575;CC(N)C(=O)NC1=C(C)C=CC=C1C
DB01057;Echothiophate;256.323;CCOP(=O)(OCC)SCC[N+](C)(C)C
DB01058;Praziquantel;312.4061;O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1
DB01059;Norfloxacin;319.3308;CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1
DB01060;Amoxicillin;365.404;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
DB01061;Azlocillin;461.492;[H][C@](NC(=O)N1CCNC1=O)(C(=O)N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])C1=CC=CC=C1
DB01062;Oxybutynin;357.4864;CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
DB01063;Acetophenazine;411.56;CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1
DB01064;Isoprenaline;211.2576;CC(C)NCC(O)C1=CC(O)=C(O)C=C1
DB01065;Melatonin;232.2783;COC1=CC=C2NC=C(CCNC(C)=O)C2=C1
DB01066;Cefditoren;506.578;[H][C@]12SCC(\C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
DB01067;Glipizide;445.535;CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
DB01068;Clonazepam;315.711;[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1
DB01069;Promethazine;284.419;CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C
DB01070;Dihydrotachysterol;398.6642;CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C
DB01072;Atazanavir;704.8555;COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
