ID;Name;MW;H_Donors;H_Acceptors;LogP;TPSA;Heavy_Atoms;Lipinski;SMILES
DB00635;Prednisone;358.4281;2.0;5.0;1.7657999999999998;91.66999999999999;26.0;1;[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB00636;Clofibrate;242.699;0.0;3.0;3.060500000000001;35.53;16.0;1;CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
DB00637;Astemizole;458.5703;1.0;5.0;5.351300000000005;42.32;34.0;0;COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1
DB00639;Butoconazole;411.776;0.0;3.0;6.637000000000003;17.82;25.0;0;ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1
DB00640;Adenosine;267.2413;4.0;9.0;-1.9799999999999998;139.54000000000002;19.0;1;NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1
DB00641;Simvastatin;418.5662;1.0;5.0;4.585600000000005;72.83000000000001;30.0;1;[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC
DB00642;Pemetrexed;427.4106;6.0;6.0;0.6663999999999999;191.26;31.0;0;NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N1
DB00643;Mebendazole;295.2927;2.0;4.0;2.972200000000001;84.07999999999998;22.0;1;COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1
DB00645;Dyclonine;289.4125;0.0;3.0;3.9242000000000026;29.54;21.0;1;CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1
DB00646;Nystatin;926.107;12.0;17.0;0.9357000000000055;319.60999999999996;65.0;0;[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\CC\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2
DB00647;Dextropropoxyphene;339.4712;0.0;3.0;4.275500000000004;29.54;25.0;1;CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1
DB00648;Mitotane;320.041;0.0;0.0;5.929000000000003;0.0;18.0;0;ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl
DB00649;Stavudine;224.2133;2.0;5.0;-0.7090799999999999;84.32;16.0;1;CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O
DB00650;Leucovorin;473.446;7.0;9.0;-0.7310999999999983;219.84000000000003;34.0;0;[H]C(=O)N1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2
DB00651;Dyphylline;254.2426;2.0;8.0;-2.213099999999999;102.28;18.0;1;CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O
DB00652;Pentazocine;285.431;1.0;2.0;3.8826000000000036;23.47;21.0;1;CC1C2CC3=C(C=C(O)C=C3)C1(C)CCN2CC=C(C)C
DB00653;Magnesium sulfate;120.368;0.0;4.0;-1.7187999999999999;80.25999999999999;6.0;1;[Mg++].[O-]S([O-])(=O)=O
DB00654;Latanoprost;432.5928;3.0;5.0;4.1864000000000035;86.99000000000001;31.0;1;CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1
DB00655;Estrone;270.3661;1.0;2.0;3.817400000000003;37.3;20.0;1;[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DB00656;Trazodone;371.864;0.0;6.0;2.3617;45.78;26.0;1;ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1
DB00657;Mecamylamine;167.2911;1.0;1.0;2.4206000000000003;12.03;12.0;1;CNC1(C)C2CCC(C2)C1(C)C
DB00658;Sevelamer;149.619;1.0;2.0;0.7550999999999999;38.55;9.0;1;NCC=C.ClCC1CO1
DB00659;Acamprosate;181.21;2.0;3.0;-0.5995999999999997;83.47;11.0;1;CC(=O)NCCCS(O)(=O)=O
DB00660;Metaxalone;221.2524;1.0;3.0;1.79064;47.56;16.0;1;CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1
DB00661;Verapamil;454.6016;0.0;6.0;5.093080000000005;63.95;33.0;0;COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1
DB00662;Trimethobenzamide;388.4574;1.0;6.0;2.5828000000000007;69.26;28.0;1;COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1
DB00663;Flumethasone;410.458;3.0;5.0;1.8437000000000001;94.83000000000001;29.0;1;[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
DB00664;Sulfametopyrazine;280.303;2.0;6.0;0.8681999999999999;107.2;19.0;1;COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1
DB00665;Nilutamide;317.2207;1.0;4.0;2.4484000000000004;92.55000000000001;22.0;1;CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
DB00666;Nafarelin;1322.496;17.0;15.0;-1.4132300000000124;472.1299999999998;96.0;0;CC(C)C[C@H](NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
DB00668;Epinephrine;183.2044;4.0;4.0;0.35060000000000013;72.72;13.0;1;CNC[C@H](O)C1=CC(O)=C(O)C=C1
DB00669;Sumatriptan;295.4;2.0;3.0;1.3211999999999997;65.2;20.0;1;CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1
DB00670;Pirenzepine;351.4023;1.0;5.0;1.5593999999999992;68.78;26.0;1;CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1
DB00671;Cefixime;453.45;4.0;10.0;-0.5447999999999984;184.51000000000002;30.0;1;[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O
DB00672;Chlorpropamide;276.74;2.0;3.0;1.7379;75.27000000000001;17.0;1;CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1
DB00673;Aprepitant;534.4267;2.0;5.0;4.952100000000003;83.24000000000001;37.0;0;C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
DB00674;Galantamine;287.3535;1.0;4.0;1.8503;41.93000000000001;21.0;1;[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3
DB00675;Tamoxifen;371.5146;0.0;2.0;5.9961000000000055;12.47;28.0;0;CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
DB00676;Benzyl benzoate;212.2439;0.0;2.0;3.0436000000000014;26.3;16.0;1;O=C(OCC1=CC=CC=C1)C1=CC=CC=C1
DB00677;Isoflurophate;184.1457;0.0;3.0;2.9140000000000015;35.53;11.0;1;CC(C)OP(F)(=O)OC(C)C
DB00678;Losartan;422.911;2.0;6.0;4.2668000000000035;92.51;30.0;1;CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1
DB00679;Thioridazine;370.575;0.0;4.0;5.885600000000006;6.48;25.0;0;CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1
DB00680;Moricizine;427.517;1.0;6.0;4.106600000000004;71.11;30.0;1;CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1
DB00681;Amphotericin B;924.079;12.0;17.0;0.7117000000000057;319.60999999999996;65.0;0;[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2
DB00682;Warfarin;308.3279;1.0;4.0;3.609600000000002;67.50999999999999;23.0;1;CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
DB00683;Midazolam;325.767;0.0;3.0;4.324220000000003;30.18;23.0;1;CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12
DB00684;Tobramycin;467.5145;10.0;14.0;-6.295799999999999;268.17;32.0;0;NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
DB00685;Trovafloxacin;416.36;2.0;6.0;1.8944999999999996;101.45000000000002;30.0;1;[H][C@@]12CN(C[C@]1([H])[C@H]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O
DB00686;Pentosan polysulfate;602.497;6.0;17.0;-4.810599999999994;322.54999999999995;35.0;0;O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O
DB00687;Fludrocortisone;380.4504;3.0;5.0;1.8737;94.83000000000001;27.0;1;[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB00688;Mycophenolate mofetil;433.4947;1.0;8.0;2.52402;94.53000000000002;31.0;1;COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C
DB00689;Cephaloglycin;405.425;3.0;7.0;-0.0118999999999983;139.03;28.0;1;[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O
DB00690;Flurazepam;387.878;0.0;3.0;4.004900000000004;35.91;27.0;1;CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F
DB00691;Moexipril;498.5681;2.0;7.0;2.5843;114.4;36.0;1;CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O
DB00692;Phentolamine;281.3523;2.0;4.0;2.840420000000001;47.86;21.0;1;CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1
DB00693;Fluorescein;332.3063;2.0;5.0;3.6658000000000026;75.99000000000001;25.0;1;OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1
DB00694;Daunorubicin;527.5199;5.0;11.0;1.0288999999999995;185.83999999999997;38.0;0;COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O
DB00695;Furosemide;330.744;3.0;5.0;1.8907000000000003;122.63;21.0;1;NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O
DB00696;Ergotamine;581.6615;3.0;6.0;1.9908000000000015;118.21000000000001;43.0;0;[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O
DB00697;Tizanidine;253.711;2.0;6.0;1.7157999999999998;62.2;16.0;1;ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
DB00698;Nitrofurantoin;238.159;1.0;6.0;0.07350000000000018;118.04999999999998;17.0;1;[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O
DB00699;Nicergoline;484.386;0.0;6.0;3.9109000000000034;56.59;31.0;1;[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC
DB00700;Eplerenone;414.4914;0.0;6.0;3.124500000000002;82.2;30.0;1;[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC
DB00701;Amprenavir;505.627;3.0;7.0;2.4028;131.19;35.0;0;CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
DB00703;Methazolamide;236.26;1.0;6.0;-1.4237999999999995;107.41;14.0;1;CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O
DB00704;Naltrexone;341.4009;2.0;5.0;1.5253999999999999;70.0;25.0;1;[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O
DB00705;Delavirdine;456.561;3.0;6.0;2.7171000000000003;110.43;32.0;1;CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2
DB00706;Tamsulosin;408.512;2.0;6.0;2.3409;99.88;28.0;1;CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O
DB00708;Sufentanil;386.551;0.0;4.0;4.214800000000004;32.78;27.0;1;CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1
DB00709;Lamivudine;229.256;2.0;7.0;-0.5941000000000005;90.37;15.0;1;NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1
DB00710;Ibandronate;319.2289;5.0;4.0;0.4999999999999996;138.53;19.0;1;CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O
DB00711;Diethylcarbamazine;199.2932;0.0;2.0;0.6956;26.790000000000006;14.0;1;CCN(CC)C(=O)N1CCN(C)CC1
DB00712;Flurbiprofen;244.2609;1.0;1.0;3.6808000000000023;37.3;18.0;1;CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
DB00713;Oxacillin;401.436;2.0;6.0;1.89532;112.74000000000001;28.0;1;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O
DB00714;Apomorphine;267.3224;2.0;3.0;2.8499000000000008;43.7;20.0;1;[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23
DB00715;Paroxetine;329.3654;1.0;4.0;3.326500000000002;39.72;24.0;1;FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1
DB00716;Nedocromil;371.3408;2.0;6.0;2.4766999999999997;126.81;27.0;1;CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O
DB00717;Norethisterone;298.4192;1.0;2.0;3.4925000000000024;37.3;22.0;1;[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB00718;Adefovir dipivoxil;501.4705;1.0;13.0;2.7025000000000006;166.97999999999996;34.0;0;CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N)N=CN=C12)OCOC(=O)C(C)(C)C
DB00719;Azatadine;290.4021;0.0;2.0;3.7077000000000027;16.130000000000003;22.0;1;CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2
DB00720;Clodronic acid;244.892;4.0;2.0;0.43070000000000014;115.06;11.0;1;OP(O)(=O)C(Cl)(Cl)P(O)(O)=O
DB00721;Procaine;236.3101;1.0;4.0;1.7673999999999999;55.56;17.0;1;CCN(CC)CCOC(=O)C1=CC=C(N)C=C1
DB00722;Lisinopril;405.4879;4.0;5.0;1.2352000000000007;132.95999999999998;29.0;1;NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
DB00723;Methoxamine;211.2576;2.0;4.0;1.0844000000000003;64.71000000000001;15.0;1;COC1=CC(C(O)C(C)N)=C(OC)C=C1
DB00724;Imiquimod;240.3036;1.0;4.0;2.8227;56.730000000000004;18.0;1;CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N
DB00725;Homatropine methylbromide;370.281;1.0;3.0;-0.9629999999999959;46.53;22.0;1;[Br-].C[N+]1(C)C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1
DB00726;Trimipramine;294.4338;0.0;2.0;4.121000000000003;6.48;22.0;1;CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12
DB00727;Nitroglycerin;227.0865;0.0;9.0;-1.0200999999999996;157.11;15.0;1;[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
DB00728;Rocuronium;529.7742;1.0;5.0;4.407500000000004;59.0;38.0;0;[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1
DB00730;Thiabendazole;201.248;1.0;3.0;2.686400000000001;41.57;14.0;1;N1C2=CC=CC=C2N=C1C1=CSC=N1
DB00731;Nateglinide;317.429;2.0;2.0;3.2609000000000012;66.4;23.0;1;CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O
DB00732;Atracurium besylate;1243.49;0.0;18.0;9.246900000000004;240.8399999999999;87.0;0;[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)[N+](C)(CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCC3=C(C=C(OC)C(OC)=C3)C1CC1=CC(OC)=C(OC)C=C1)CC2
DB00733;Pralidoxime;137.1592;1.0;2.0;0.31919999999999965;36.47;10.0;1;C[N+]1=C(\C=N\O)C=CC=C1
DB00734;Risperidone;410.4845;0.0;6.0;3.5904200000000026;64.16;30.0;1;CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
DB00735;Naftifine;287.3981;0.0;1.0;4.985000000000004;3.24;22.0;1;CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12
DB00736;Esomeprazole;345.416;1.0;5.0;2.8997400000000013;77.10000000000001;24.0;1;COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1
DB00737;Meclizine;390.948;0.0;2.0;5.5556200000000056;6.48;28.0;0;CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1
DB00738;Pentamidine;340.4195;4.0;4.0;2.8828400000000007;118.20000000000002;25.0;1;NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1
DB00739;Hetacillin;389.469;2.0;5.0;1.4110999999999996;89.95000000000002;27.0;1;[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2N1C(=O)[C@H](NC1(C)C)C1=CC=CC=C1)C(O)=O
DB00740;Riluzole;234.198;1.0;4.0;2.7771;48.14;15.0;1;NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2
DB00741;Hydrocortisone;362.4599;3.0;5.0;1.7815999999999999;94.83000000000001;26.0;1;[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB00742;Mannitol;182.1718;6.0;6.0;-3.5854000000000004;121.38000000000001;12.0;0;OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DB00743;Gadobenic acid;667.73;2.0;12.0;-5.103300000000003;213.93999999999997;37.0;0;[Gd+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)C(COCC1=CC=CC=C1)C(O)=O
DB00744;Zileuton;236.29;2.0;3.0;2.7322000000000015;66.56;16.0;1;CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
DB00745;Modafinil;273.35;1.0;2.0;2.01;60.160000000000004;19.0;1;NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DB00746;Deferoxamine;560.684;6.0;9.0;0.9221000000000046;205.84;39.0;0;CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
DB00747;Scopolamine;303.3529;1.0;5.0;0.9180999999999993;62.3;22.0;1;CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DB00748;Carbinoxamine;290.788;0.0;3.0;3.4026000000000023;25.36;20.0;1;CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
DB00749;Etodolac;287.3535;2.0;2.0;3.383000000000002;62.32;21.0;1;CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1
DB00750;Prilocaine;220.3107;2.0;2.0;2.3216200000000002;41.13;16.0;1;CCCNC(C)C(=O)NC1=CC=CC=C1C
DB00751;Epinastine;249.3104;1.0;3.0;2.4668;41.62;19.0;1;NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21
DB00752;Tranylcypromine;133.194;1.0;1.0;1.5011999999999999;26.02;10.0;1;NC1CC1C1=CC=CC=C1
DB00753;Isoflurane;184.492;0.0;1.0;2.3528000000000002;9.23;10.0;1;FC(F)OC(Cl)C(F)(F)F
DB00754;Ethotoin;204.2252;1.0;2.0;1.2994;49.410000000000004;15.0;1;CCN1C(=O)NC(C1=O)C1=CC=CC=C1
DB00755;Tretinoin;300.442;1.0;1.0;5.602600000000005;37.3;22.0;0;C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O
DB00756;Hexachlorophene;406.904;2.0;2.0;6.609000000000001;40.46;21.0;0;OC1=C(CC2=C(O)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C(Cl)C=C1Cl
DB00757;Dolasetron;324.38;1.0;4.0;2.519000000000001;62.4;24.0;1;[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2
DB00758;Clopidogrel;321.822;0.0;4.0;3.6739000000000024;29.540000000000003;21.0;1;[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl
DB00759;Tetracycline;444.4346;6.0;9.0;-0.21439999999999831;181.61999999999998;32.0;0;[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O
DB00760;Meropenem;383.463;3.0;6.0;-0.3079999999999994;110.17999999999999;26.0;1;[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H]
DB00761;Potassium chloride;74.551;0.0;0.0;-5.992;0.0;2.0;1;[Cl-].[K+]
DB00762;Irinotecan;586.678;1.0;9.0;4.0911000000000035;114.19999999999999;43.0;0;CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12
DB00763;Methimazole;114.169;1.0;2.0;1.08269;20.72;7.0;1;CN1C=CNC1=S
DB00765;Metyrosine;195.2151;3.0;3.0;0.7367;83.55000000000001;14.0;1;C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O
DB00766;Clavulanic acid;199.1608;2.0;4.0;-1.0956;87.07000000000001;14.0;1;[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO
DB00768;Olopatadine;337.4122;1.0;3.0;3.589500000000002;49.77;25.0;1;CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
DB00769;Hydrocortamate;475.6175;2.0;7.0;2.6742999999999997;104.14000000000001;34.0;1;[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB00770;Alprostadil;354.487;3.0;4.0;3.475100000000002;94.83000000000001;25.0;1;CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O
DB00771;Clidinium;352.4467;1.0;3.0;2.7045000000000003;46.53;26.0;1;C[N@@+]12CC[C@@H](CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB00772;Malathion;330.358;0.0;8.0;2.1218000000000004;71.06;19.0;1;CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
DB00773;Etoposide;588.5566;3.0;13.0;1.3385999999999993;160.83;42.0;0;[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O
DB00774;Hydroflumethiazide;331.292;3.0;5.0;0.014100000000000501;118.35999999999999;20.0;1;NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F
DB00775;Tirofiban;440.597;3.0;5.0;2.9505;104.73000000000002;30.0;1;CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O
DB00776;Oxcarbazepine;252.268;1.0;2.0;2.6422000000000008;63.400000000000006;19.0;1;NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2
DB00777;Propiomazine;340.482;0.0;4.0;4.832100000000005;23.550000000000004;24.0;1;CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1
DB00778;Roxithromycin;837.0465;5.0;17.0;2.2096000000000076;216.88999999999996;58.0;0;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
DB00779;Nalidixic acid;232.2353;1.0;4.0;1.4230200000000002;72.19;17.0;1;CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2
